useCost,Key_money
112430382,66504090.90909091
201927014,66504090.90909091
254175926,66504090.90909091
372724451,66504090.90909091
239141328,66504090.90909091
362900831,66504090.90909091
375954173,66504090.90909091
410126405,66504090.90909091
6239970,66504090.90909091
4626400,66504090.90909091
259994201,66504090.90909091
176947242,66504090.90909091
17900879,66504090.90909091
34869449,66504090.90909091
36319767,66504090.90909091
42896269,66504090.90909091
53958820,66504090.90909091
69184497,66504090.90909091
75516646,66504090.90909091
82309835,66504090.90909091
285500,66504090.90909091
270000,66504090.90909091
35406032,66504090.90909091
20288854,66504090.90909091
43599490,66504090.90909091
68375860,66504090.90909091
81031560,66504090.90909091
129857100,66504090.90909091
90607596,66504090.90909091
152741746,66504090.90909091
96791103,66504090.90909091
144226790,66504090.90909091
2185302,66504090.90909091
3626498,66504090.90909091
64176119,66504090.90909091
81094030,66504090.90909091
138662700,66504090.90909091
132898310,66504090.90909091
138110910,66504090.90909091
130968685,66504090.90909091
76415285,66504090.90909091
97246480,66504090.90909091
79902451,66504090.90909091
80311916,66504090.90909091
967100,66504090.90909091
409100,66504090.90909091
40425120,66504090.90909091
22675300,66504090.90909091
34740743,66504090.90909091
130025981,66504090.90909091
73940093,66504090.90909091
147660990,66504090.90909091
74268393,66504090.90909091
133979698,66504090.90909091
82781592,66504090.90909091
133139630,66504090.90909091
670600,66504090.90909091
275600,66504090.90909091
43701580,66504090.90909091
35620964,66504090.90909091
15615582,66504090.90909091
44568312,66504090.90909091
33787238,66504090.90909091
63377247,66504090.90909091
30294856,66504090.90909091
63833382,66504090.90909091
35076563,66504090.90909091
60604321,66504090.90909091
30000,66504090.90909091
55000,66504090.90909091
22197561,66504090.90909091
28042037,66504090.90909091
4333900,66504090.90909091
30032600,66504090.90909091
5443100,66504090.90909091
63301400,66504090.90909091
9060600,66504090.90909091
57826700,66504090.90909091
8625050,66504090.90909091
27253300,66504090.90909091
20000,66504090.90909091
165000,66504090.90909091
8748760,66504090.90909091
16214500,66504090.90909091
128690775,66504090.90909091
226204148,66504090.90909091
246086820,66504090.90909091
397110275,66504090.90909091
243066330,66504090.90909091
436000010,66504090.90909091
390620815,66504090.90909091
478207483,66504090.90909091
2290650,66504090.90909091
1644520,66504090.90909091
266635240,66504090.90909091
212694140,66504090.90909091
55226720,66504090.90909091
88440255,66504090.90909091
74433240,66504090.90909091
122860304,66504090.90909091
129660754,66504090.90909091
211383735,66504090.90909091
200584609,66504090.90909091
242072717,66504090.90909091
194028,66504090.90909091
8900,66504090.90909091
85602885,66504090.90909091
57508637,66504090.90909091
111535200,66504090.90909091
150589110,66504090.90909091
161914800,66504090.90909091
247655910,66504090.90909091
184528680,66504090.90909091
299174660,66504090.90909091
213571810,66504090.90909091
292463370,66504090.90909091
2214230,66504090.90909091
1969490,66504090.90909091
142806920,66504090.90909091
142009220,66504090.90909091
170115744,66504090.90909091
169907613,66504090.90909091
167738792,66504090.90909091
139741770,66504090.90909091
93089951,66504090.90909091
111537367,66504090.90909091
124483140,66504090.90909091
124283639,66504090.90909091
1816300,66504090.90909091
977600,66504090.90909091
78839380,66504090.90909091
43870095,66504090.90909091
12165750,66504090.90909091
62223040,66504090.90909091
23006670,66504090.90909091
65144202,66504090.90909091
21759003,66504090.90909091
56176090,66504090.90909091
19733801,66504090.90909091
25228110,66504090.90909091
158000,66504090.90909091
257900,66504090.90909091
11872800,66504090.90909091
13161200,66504090.90909091
19467344,66504090.90909091
45027973,66504090.90909091
35982517,66504090.90909091
66709522,66504090.90909091
32046625,66504090.90909091
79769195,66504090.90909091
43987369,66504090.90909091
72709472,66504090.90909091
250000,66504090.90909091
5000,66504090.90909091
24747207,66504090.90909091
26269055,66504090.90909091
1772900,66504090.90909091
7626850,66504090.90909091
6159850,66504090.90909091
30848000,66504090.90909091
3324800,66504090.90909091
19727350,66504090.90909091
3299000,66504090.90909091
14839650,66504090.90909091
21000,66504090.90909091
114700,66504090.90909091
2920500,66504090.90909091
3259720,66504090.90909091
70783770,66504090.90909091
135029850,66504090.90909091
166953478,66504090.90909091
305156302,66504090.90909091
249915898,66504090.90909091
334536575,66504090.90909091
228960642,66504090.90909091
265789022,66504090.90909091
2424450,66504090.90909091
3942970,66504090.90909091
246697691,66504090.90909091
203981559,66504090.90909091
13745800,66504090.90909091
27644880,66504090.90909091
33439206,66504090.90909091
50141544,66504090.90909091
72599361,66504090.90909091
79775284,66504090.90909091
53118292,66504090.90909091
47654342,66504090.90909091
458060,66504090.90909091
235670,66504090.90909091
35981792,66504090.90909091
25123687,66504090.90909091
33118870,66504090.90909091
54562425,66504090.90909091
64396316,66504090.90909091
113705065,66504090.90909091
90922872,66504090.90909091
147831240,66504090.90909091
71179870,66504090.90909091
104449820,66504090.90909091
1586770,66504090.90909091
2325230,66504090.90909091
63430090,66504090.90909091
89502970,66504090.90909091
48563260,66504090.90909091
66228570,66504090.90909091
68111630,66504090.90909091
88550950,66504090.90909091
73327590,66504090.90909091
93197250,66504090.90909091
52209046,66504090.90909091
58188580,66504090.90909091
263100,66504090.90909091
526300,66504090.90909091
35904410,66504090.90909091
25731359,66504090.90909091
22417555,66504090.90909091
76730808,66504090.90909091
41729110,66504090.90909091
94324333,66504090.90909091
71094255,66504090.90909091
114256016,66504090.90909091
60782106,66504090.90909091
95854705,66504090.90909091
551100,66504090.90909091
447600,66504090.90909091
34153190,66504090.90909091
35538391,66504090.90909091
15741570,66504090.90909091
35092098,66504090.90909091
24881505,66504090.90909091
55937288,66504090.90909091
27255979,66504090.90909091
63860737,66504090.90909091
25733377,66504090.90909091
43613346,66504090.90909091
60000,66504090.90909091
80000,66504090.90909091
18377015,66504090.90909091
25639624,66504090.90909091
3233900,66504090.90909091
24118900,66504090.90909091
8551820,66504090.90909091
76661700,66504090.90909091
8963900,66504090.90909091
60728100,66504090.90909091
5962300,66504090.90909091
26262900,66504090.90909091
29000,66504090.90909091
3000,66504090.90909091
7671600,66504090.90909091
21181100,66504090.90909091
82218558,66504090.90909091
156801275,66504090.90909091
177665330,66504090.90909091
377674784,66504090.90909091
267112765,66504090.90909091
456166012,66504090.90909091
256646090,66504090.90909091
316100155,66504090.90909091
2253900,66504090.90909091
3551300,66504090.90909091
240820438,66504090.90909091
240782989,66504090.90909091
31530674,66504090.90909091
78657570,66504090.90909091
66870962,66504090.90909091
150771493,66504090.90909091
137557639,66504090.90909091
228137260,66504090.90909091
188753595,66504090.90909091
170656186,66504090.90909091
259200,66504090.90909091
719280,66504090.90909091
78895784,66504090.90909091
55301549,66504090.90909091
77395640,66504090.90909091
103051540,66504090.90909091
138635860,66504090.90909091
216118770,66504090.90909091
183469280,66504090.90909091
278762200,66504090.90909091
160126500,66504090.90909091
232619870,66504090.90909091
1945220,66504090.90909091
2264260,66504090.90909091
129024610,66504090.90909091
153441110,66504090.90909091
79288940,66504090.90909091
81087265,66504090.90909091
100547989,66504090.90909091
123574646,66504090.90909091
84994737,66504090.90909091
118213270,66504090.90909091
87891390,66504090.90909091
88214232,66504090.90909091
979400,66504090.90909091
1685200,66504090.90909091
72755370,66504090.90909091
54043720,66504090.90909091
6813810,66504090.90909091
31056430,66504090.90909091
16054470,66504090.90909091
45617120,66504090.90909091
21345880,66504090.90909091
43305680,66504090.90909091
14617320,66504090.90909091
17993460,66504090.90909091
69500,66504090.90909091
400000,66504090.90909091
11664300,66504090.90909091
15977820,66504090.90909091
13162664,66504090.90909091
39974651,66504090.90909091
27549910,66504090.90909091
65851052,66504090.90909091
36265250,66504090.90909091
76066900,66504090.90909091
29242826,66504090.90909091
58098599,66504090.90909091
570000,66504090.90909091
55000,66504090.90909091
19107054,66504090.90909091
25676338,66504090.90909091
2159000,66504090.90909091
13061980,66504090.90909091
5709200,66504090.90909091
37674900,66504090.90909091
3263700,66504090.90909091
25983800,66504090.90909091
4069400,66504090.90909091
12321750,66504090.90909091
566000,66504090.90909091
3438200,66504090.90909091
3884400,66504090.90909091
89545955,66504090.90909091
185939833,66504090.90909091
246562966,66504090.90909091
425137582,66504090.90909091
349041338,66504090.90909091
474594002,66504090.90909091
300553368,66504090.90909091
327714495,66504090.90909091
3508390,66504090.90909091
3894140,66504090.90909091
252065548,66504090.90909091
186842624,66504090.90909091
13835588,66504090.90909091
32732413,66504090.90909091
47801764,66504090.90909091
91777053,66504090.90909091
79623173,66504090.90909091
115599626,66504090.90909091
71637539,66504090.90909091
61220396,66504090.90909091
478980,66504090.90909091
164200,66504090.90909091
37619038,66504090.90909091
20306110,66504090.90909091
36017510,66504090.90909091
63754750,66504090.90909091
86254890,66504090.90909091
142586025,66504090.90909091
117978076,66504090.90909091
179553256,66504090.90909091
87795998,66504090.90909091
127896353,66504090.90909091
1655550,66504090.90909091
2884740,66504090.90909091
65156825,66504090.90909091
89820290,66504090.90909091
67872930,66504090.90909091
89433953,66504090.90909091
104821425,66504090.90909091
124905840,66504090.90909091
102360855,66504090.90909091
116546154,66504090.90909091
66620930,66504090.90909091
70886360,66504090.90909091
335000,66504090.90909091
364200,66504090.90909091
39376420,66504090.90909091
26010814,66504090.90909091
45317800,66504090.90909091
75083773,66504090.90909091
65683211,66504090.90909091
112972714,66504090.90909091
108290179,66504090.90909091
151322591,66504090.90909091
82604915,66504090.90909091
93229810,66504090.90909091
1152040,66504090.90909091
510050,66504090.90909091
38835340,66504090.90909091
31481320,66504090.90909091
16833253,66504090.90909091
40917911,66504090.90909091
33964927,66504090.90909091
67114829,66504090.90909091
37249793,66504090.90909091
77525949,66504090.90909091
34653789,66504090.90909091
50902132,66504090.90909091
70000,66504090.90909091
12000,66504090.90909091
23170990,66504090.90909091
25473127,66504090.90909091
3893200,66504090.90909091
31726600,66504090.90909091
6269300,66504090.90909091
82248500,66504090.90909091
6410100,66504090.90909091
82798800,66504090.90909091
8499540,66504090.90909091
32548200,66504090.90909091
10000,66504090.90909091
149000,66504090.90909091
10120100,66504090.90909091
19437900,66504090.90909091
110055835,66504090.90909091
210637440,66504090.90909091
258161445,66504090.90909091
508568521,66504090.90909091
386246214,66504090.90909091
617212580,66504090.90909091
329392902,66504090.90909091
413105890,66504090.90909091
2983910,66504090.90909091
3742150,66504090.90909091
257573298,66504090.90909091
236609861,66504090.90909091
43447090,66504090.90909091
104607795,66504090.90909091
138602584,66504090.90909091
195467408,66504090.90909091
211741680,66504090.90909091
311125474,66504090.90909091
214361584,66504090.90909091
207450998,66504090.90909091
572400,66504090.90909091
266050,66504090.90909091
85685013,66504090.90909091
59967348,66504090.90909091
96857270,66504090.90909091
141844010,66504090.90909091
181973110,66504090.90909091
303274188,66504090.90909091
263357920,66504090.90909091
369568210,66504090.90909091
209042290,66504090.90909091
274336531,66504090.90909091
2296780,66504090.90909091
6429220,66504090.90909091
131219780,66504090.90909091
163514920,66504090.90909091
105745501,66504090.90909091
105795750,66504090.90909091
145322780,66504090.90909091
164670740,66504090.90909091
124947257,66504090.90909091
139937642,66504090.90909091
106491070,66504090.90909091
97933772,66504090.90909091
1460620,66504090.90909091
1184600,66504090.90909091
76630342,66504090.90909091
51805640,66504090.90909091
7670170,66504090.90909091
36872820,66504090.90909091
23239216,66504090.90909091
63021890,66504090.90909091
32627145,66504090.90909091
51023567,66504090.90909091
15420475,66504090.90909091
22374170,66504090.90909091
432600,66504090.90909091
659000,66504090.90909091
10478630,66504090.90909091
16466020,66504090.90909091
15048310,66504090.90909091
44488865,66504090.90909091
41380803,66504090.90909091
87551991,66504090.90909091
48778900,66504090.90909091
97005797,66504090.90909091
36417569,66504090.90909091
70364681,66504090.90909091
177975,66504090.90909091
20000,66504090.90909091
19857600,66504090.90909091
29157095,66504090.90909091
